time;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____3_SM_generator_running;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___4_EC_load_PPu;_LOAD___4_EC_load_QPu;_LOAD___9_EC_load_PPu;_LOAD___9_EC_load_QPu;_LOAD__10_EC_load_PPu;_LOAD__10_EC_load_QPu;_LOAD__11_EC_load_PPu;_LOAD__11_EC_load_QPu;
813.290886;0.878475;0.839865;0.884217;0.921911;0.875645;0.867616;0.862736;0.848913;0.881613;0.881651;148.296566;11.379717;10.753757;19.867415;1.000000;0.764123;0.134052;0.358369;-0.024131;0.222771;0.103953;0.067505;0.035913;0.025813;0.010836;
813.324817;0.878177;0.839601;0.883938;0.921613;0.875371;0.867345;0.862467;0.848647;0.881306;0.881332;148.190933;11.404161;10.737333;19.852406;1.000000;0.763733;0.133938;0.358200;-0.024112;0.222666;0.103871;0.067474;0.035885;0.025800;0.010828;
813.358748;0.877877;0.839324;0.883649;0.921312;0.875088;0.867065;0.862187;0.848371;0.880998;0.881012;148.098491;11.415401;10.723837;19.839621;1.000000;0.763342;0.133824;0.358023;-0.024092;0.222558;0.103787;0.067441;0.035856;0.025788;0.010819;
813.392680;0.877576;0.839035;0.883352;0.921007;0.874794;0.866774;0.861899;0.848085;0.880691;0.880692;148.019540;11.413155;10.713288;19.829162;1.000000;0.762950;0.133710;0.357838;-0.024071;0.222446;0.103700;0.067407;0.035826;0.025775;0.010810;
813.426611;0.877274;0.838732;0.883046;0.920699;0.874492;0.866475;0.861601;0.847790;0.880384;0.880372;147.954044;11.397471;10.705649;19.821056;1.000000;0.762556;0.133595;0.357644;-0.024049;0.222331;0.103611;0.067372;0.035795;0.025762;0.010801;
813.460542;0.876971;0.838416;0.882732;0.920387;0.874180;0.866166;0.861294;0.847487;0.880076;0.880052;147.901503;11.368862;10.700779;19.815263;1.000000;0.762161;0.133479;0.357443;-0.024027;0.222212;0.103518;0.067336;0.035763;0.025748;0.010791;
813.494474;0.876667;0.838090;0.882410;0.920073;0.873860;0.865849;0.860979;0.847175;0.879769;0.879734;147.861040;11.328225;10.698454;19.811690;1.000000;0.761764;0.133363;0.357234;-0.024003;0.222090;0.103424;0.067299;0.035731;0.025734;0.010781;
813.528405;0.876361;0.837752;0.882081;0.919757;0.873533;0.865525;0.860656;0.846856;0.879462;0.879416;147.831408;11.276822;10.698378;19.810171;1.000000;0.761366;0.133247;0.357018;-0.023979;0.221965;0.103327;0.067262;0.035697;0.025719;0.010771;
813.562337;0.876055;0.837406;0.881747;0.919439;0.873199;0.865195;0.860328;0.846531;0.879154;0.879100;147.811059;11.216212;10.700200;19.810477;1.000000;0.760968;0.133131;0.356797;-0.023954;0.221838;0.103228;0.067223;0.035663;0.025705;0.010761;
813.596268;0.875749;0.837053;0.881408;0.919120;0.872861;0.864859;0.859994;0.846201;0.878847;0.878786;147.798643;11.147750;10.703632;19.812378;1.000000;0.760568;0.133014;0.356571;-0.023929;0.221709;0.103128;0.067184;0.035629;0.025690;0.010750;
813.630199;0.875441;0.836694;0.881067;0.918801;0.872519;0.864521;0.859658;0.845868;0.878539;0.878474;147.791811;11.073810;10.708120;19.815546;1.000000;0.760168;0.132898;0.356342;-0.023904;0.221579;0.103027;0.067144;0.035594;0.025674;0.010740;
813.664131;0.875134;0.836333;0.880724;0.918482;0.872175;0.864180;0.859319;0.845534;0.878232;0.878163;147.788283;10.996674;10.713168;19.819588;1.000000;0.759767;0.132781;0.356111;-0.023878;0.221448;0.102926;0.067105;0.035559;0.025659;0.010729;
813.698062;0.874826;0.835971;0.880381;0.918164;0.871831;0.863840;0.858981;0.845199;0.877924;0.877855;147.785761;10.918646;10.718276;19.824099;1.000000;0.759366;0.132664;0.355880;-0.023852;0.221317;0.102824;0.067065;0.035524;0.025644;0.010719;
813.731993;0.874519;0.835611;0.880040;0.917848;0.871489;0.863501;0.858644;0.844866;0.877616;0.877548;147.781942;10.842031;10.722936;19.828669;1.000000;0.758966;0.132548;0.355650;-0.023826;0.221187;0.102724;0.067026;0.035489;0.025629;0.010708;
813.765925;0.874212;0.835254;0.879702;0.917534;0.871150;0.863166;0.858310;0.844536;0.877308;0.877244;147.774608;10.769050;10.726663;19.832893;1.000000;0.758567;0.132432;0.355422;-0.023801;0.221058;0.102624;0.066987;0.035455;0.025614;0.010698;
813.799856;0.873905;0.834904;0.879368;0.917223;0.870817;0.862835;0.857982;0.844210;0.877000;0.876941;147.761685;10.701772;10.729006;19.836376;1.000000;0.758168;0.132316;0.355199;-0.023776;0.220931;0.102526;0.066948;0.035421;0.025599;0.010688;
813.833788;0.873600;0.834561;0.879040;0.916915;0.870489;0.862510;0.857659;0.843891;0.876692;0.876640;147.741308;10.642061;10.729561;19.838750;1.000000;0.757770;0.132200;0.354980;-0.023752;0.220806;0.102429;0.066910;0.035387;0.025585;0.010677;
813.867719;0.873295;0.834228;0.878719;0.916610;0.870168;0.862193;0.857343;0.843579;0.876384;0.876341;147.711870;10.591514;10.727985;19.839689;1.000000;0.757374;0.132085;0.354767;-0.023728;0.220684;0.102335;0.066873;0.035355;0.025571;0.010668;
813.901650;0.872991;0.833905;0.878405;0.916309;0.869855;0.861883;0.857035;0.843274;0.876075;0.876043;147.672074;10.551422;10.724008;19.838913;1.000000;0.756979;0.131970;0.354562;-0.023705;0.220565;0.102243;0.066837;0.035323;0.025557;0.010658;
813.935582;0.872689;0.833594;0.878099;0.916011;0.869551;0.861582;0.856735;0.842978;0.875767;0.875745;147.620928;10.522761;10.717440;19.836190;1.000000;0.756586;0.131856;0.354363;-0.023683;0.220449;0.102153;0.066802;0.035292;0.025544;0.010649;
813.969513;0.872388;0.833294;0.877802;0.915717;0.869256;0.861290;0.856445;0.842690;0.875459;0.875448;147.558035;10.505918;10.708216;19.831395;1.000000;0.756194;0.131742;0.354172;-0.023661;0.220337;0.102067;0.066768;0.035262;0.025531;0.010640;
814.003444;0.872088;0.833007;0.877512;0.915427;0.868970;0.861006;0.856163;0.842411;0.875151;0.875151;147.483249;10.501025;10.696335;19.824452;1.000000;0.755805;0.131629;0.353989;-0.023641;0.220228;0.101983;0.066735;0.035233;0.025518;0.010631;
814.037376;0.871790;0.832731;0.877231;0.915139;0.868692;0.860731;0.855889;0.842141;0.874843;0.874854;147.396706;10.507934;10.681861;19.815349;1.000000;0.755416;0.131516;0.353813;-0.023622;0.220123;0.101901;0.066704;0.035205;0.025506;0.010622;
814.105239;0.871196;0.832211;0.876688;0.914571;0.868159;0.860204;0.855365;0.841622;0.874227;0.874259;147.191833;10.553590;10.646093;19.791090;1.000000;0.754645;0.131292;0.353482;-0.023585;0.219920;0.101745;0.066642;0.035151;0.025482;0.010606;
814.161781;0.870704;0.831805;0.876254;0.914104;0.867735;0.859784;0.854947;0.841209;0.873714;0.873759;146.993171;10.619600;10.610463;19.765390;1.000000;0.754006;0.131107;0.353223;-0.023556;0.219759;0.101621;0.066593;0.035108;0.025464;0.010593;
814.218323;0.870215;0.831417;0.875831;0.913638;0.867323;0.859375;0.854541;0.840807;0.873201;0.873257;146.776378;10.703682;10.571322;19.735888;1.000000;0.753370;0.130923;0.352976;-0.023528;0.219603;0.101500;0.066546;0.035067;0.025446;0.010581;
814.266285;0.869800;0.831096;0.875475;0.913244;0.866978;0.859034;0.854201;0.840471;0.872767;0.872826;146.583830;10.783577;10.536678;19.708833;1.000000;0.752832;0.130767;0.352771;-0.023506;0.219472;0.101399;0.066506;0.035032;0.025430;0.010570;
814.309451;0.869428;0.830808;0.875156;0.912887;0.866668;0.858727;0.853896;0.840169;0.872377;0.872436;146.408482;10.857459;10.505449;19.683713;1.000000;0.752349;0.130627;0.352588;-0.023485;0.219354;0.101309;0.066471;0.035000;0.025417;0.010561;
814.352617;0.869055;0.830517;0.874834;0.912527;0.866355;0.858417;0.853588;0.839864;0.871986;0.872044;146.235594;10.928795;10.475149;19.658651;1.000000;0.751865;0.130487;0.352403;-0.023465;0.219235;0.101217;0.066435;0.034969;0.025403;0.010551;
814.391466;0.868720;0.830250;0.874539;0.912201;0.866069;0.858133;0.853306;0.839586;0.871635;0.871688;146.085155;10.987767;10.449327;19.636701;1.000000;0.751430;0.130361;0.352233;-0.023446;0.219126;0.101134;0.066402;0.034940;0.025390;0.010543;
814.430315;0.868383;0.829975;0.874239;0.911871;0.865776;0.857844;0.853018;0.839301;0.871285;0.871331;145.942446;11.038946;10.425468;19.615853;1.000000;0.750993;0.130235;0.352058;-0.023427;0.219015;0.101048;0.066368;0.034911;0.025378;0.010534;
814.469165;0.868046;0.829689;0.873931;0.911538;0.865476;0.857546;0.852722;0.839008;0.870934;0.870971;145.809731;11.080080;10.404025;19.596541;1.000000;0.750556;0.130109;0.351876;-0.023406;0.218901;0.100961;0.066334;0.034880;0.025364;0.010524;
814.508014;0.867708;0.829392;0.873614;0.911200;0.865166;0.857239;0.852417;0.838706;0.870583;0.870611;145.688812;11.109380;10.385342;19.579125;1.000000;0.750117;0.129982;0.351687;-0.023385;0.218784;0.100870;0.066298;0.034849;0.025351;0.010515;
814.546863;0.867368;0.829081;0.873289;0.910858;0.864846;0.856923;0.852102;0.838395;0.870233;0.870250;145.581039;11.125511;10.369664;19.563882;1.000000;0.749677;0.129855;0.351490;-0.023364;0.218663;0.100777;0.066261;0.034817;0.025337;0.010505;
814.585712;0.867027;0.828757;0.872955;0.910513;0.864517;0.856597;0.851778;0.838074;0.869883;0.869888;145.486906;11.128003;10.357028;19.550988;1.000000;0.749235;0.129728;0.351284;-0.023341;0.218538;0.100681;0.066223;0.034784;0.025322;0.010495;
814.624562;0.866685;0.828420;0.872611;0.910164;0.864178;0.856261;0.851444;0.837743;0.869533;0.869526;145.406551;11.116738;10.347417;19.540519;1.000000;0.748792;0.129600;0.351069;-0.023317;0.218409;0.100583;0.066185;0.034750;0.025307;0.010485;
814.663411;0.866342;0.828069;0.872258;0.909811;0.863829;0.855915;0.851100;0.837403;0.869183;0.869165;145.339602;11.092102;10.340717;19.532452;1.000000;0.748347;0.129471;0.350846;-0.023292;0.218277;0.100481;0.066144;0.034715;0.025292;0.010475;
814.702260;0.865998;0.827706;0.871898;0.909456;0.863471;0.855561;0.850748;0.837055;0.868833;0.868804;145.285124;11.055050;10.336685;19.526683;1.000000;0.747901;0.129343;0.350616;-0.023267;0.218141;0.100377;0.066103;0.034679;0.025276;0.010464;
814.741109;0.865653;0.827333;0.871531;0.909098;0.863106;0.855199;0.850388;0.836699;0.868482;0.868445;145.241694;11.007023;10.334973;19.523024;1.000000;0.747454;0.129214;0.350378;-0.023241;0.218003;0.100271;0.066061;0.034642;0.025260;0.010453;
814.779959;0.865307;0.826950;0.871158;0.908739;0.862734;0.854831;0.850022;0.836337;0.868132;0.868087;145.207483;10.949865;10.335158;19.521204;1.000000;0.747006;0.129085;0.350135;-0.023214;0.217862;0.100163;0.066019;0.034605;0.025244;0.010441;
814.818808;0.864960;0.826561;0.870781;0.908380;0.862358;0.854459;0.849652;0.835971;0.867782;0.867732;145.180332;10.885750;10.336749;19.520877;1.000000;0.746557;0.128956;0.349888;-0.023186;0.217720;0.100054;0.065976;0.034567;0.025228;0.010430;
814.857657;0.864613;0.826168;0.870402;0.908020;0.861979;0.854084;0.849279;0.835602;0.867432;0.867378;145.158240;10.816683;10.339311;19.521687;1.000000;0.746107;0.128826;0.349639;-0.023159;0.217576;0.099944;0.065932;0.034529;0.025211;0.010419;
814.896506;0.864265;0.825773;0.870022;0.907661;0.861600;0.853708;0.848905;0.835232;0.867081;0.867026;145.138253;10.745637;10.342149;19.523193;1.000000;0.745658;0.128697;0.349388;-0.023131;0.217433;0.099834;0.065889;0.034491;0.025194;0.010407;
814.935356;0.863918;0.825379;0.869644;0.907304;0.861221;0.853333;0.848532;0.834864;0.866731;0.866676;145.117722;10.675263;10.344688;19.524901;1.000000;0.745208;0.128568;0.349138;-0.023104;0.217289;0.099725;0.065845;0.034453;0.025178;0.010396;
814.974205;0.863571;0.824988;0.869268;0.906948;0.860846;0.852961;0.848163;0.834498;0.866380;0.866329;145.094055;10.608153;10.346359;19.526330;1.000000;0.744760;0.128439;0.348890;-0.023076;0.217147;0.099616;0.065802;0.034416;0.025161;0.010384;
815.013054;0.863225;0.824603;0.868897;0.906596;0.860475;0.852594;0.847798;0.834137;0.866030;0.865983;145.064821;10.546736;10.346627;19.527021;1.000000;0.744312;0.128310;0.348646;-0.023049;0.217007;0.099509;0.065760;0.034379;0.025145;0.010373;
815.051903;0.862880;0.824227;0.868532;0.906247;0.860111;0.852234;0.847439;0.833782;0.865679;0.865639;145.027867;10.493160;10.345025;19.526550;1.000000;0.743865;0.128182;0.348407;-0.023023;0.216869;0.099404;0.065718;0.034343;0.025129;0.010362;
815.090753;0.862536;0.823861;0.868174;0.905901;0.859755;0.851881;0.847088;0.833435;0.865328;0.865297;144.981389;10.449221;10.341170;19.524546;1.000000;0.743420;0.128054;0.348175;-0.022997;0.216735;0.099301;0.065677;0.034307;0.025113;0.010352;
815.129602;0.862193;0.823506;0.867824;0.905559;0.859407;0.851536;0.846746;0.833096;0.864977;0.864955;144.923883;10.416409;10.334751;19.520691;1.000000;0.742977;0.127927;0.347950;-0.022973;0.216603;0.099200;0.065638;0.034272;0.025098;0.010341;
815.168451;0.861851;0.823162;0.867482;0.905221;0.859068;0.851201;0.846412;0.832766;0.864627;0.864615;144.854703;10.395357;10.325661;19.514786;1.000000;0.742535;0.127800;0.347732;-0.022949;0.216475;0.099102;0.065599;0.034239;0.025083;0.010331;
815.207300;0.861510;0.822832;0.867149;0.904886;0.858738;0.850874;0.846087;0.832445;0.864276;0.864274;144.773437;10.386462;10.313841;19.506708;1.000000;0.742095;0.127674;0.347523;-0.022926;0.216350;0.099007;0.065561;0.034206;0.025069;0.010321;
815.246150;0.861171;0.822513;0.866824;0.904555;0.858418;0.850556;0.845771;0.832133;0.863925;0.863934;144.680121;10.389671;10.299334;19.496420;1.000000;0.741657;0.127548;0.347321;-0.022904;0.216229;0.098915;0.065524;0.034174;0.025055;0.010311;
815.284999;0.860833;0.822206;0.866507;0.904226;0.858105;0.850247;0.845464;0.831828;0.863575;0.863593;144.575308;10.404413;10.282310;19.483971;1.000000;0.741220;0.127423;0.347127;-0.022882;0.216111;0.098825;0.065489;0.034143;0.025041;0.010302;
815.323848;0.860496;0.821910;0.866196;0.903899;0.857801;0.849945;0.845164;0.831531;0.863224;0.863251;144.460011;10.429657;10.263041;19.469493;1.000000;0.740785;0.127298;0.346939;-0.022862;0.215996;0.098737;0.065454;0.034113;0.025028;0.010293;
815.362697;0.860160;0.821623;0.865891;0.903575;0.857502;0.849650;0.844870;0.831241;0.862874;0.862909;144.335628;10.463989;10.241883;19.453202;1.000000;0.740352;0.127174;0.346757;-0.022842;0.215883;0.098651;0.065420;0.034083;0.025015;0.010284;
815.401547;0.859825;0.821343;0.865591;0.903251;0.857209;0.849359;0.844581;0.830955;0.862524;0.862565;144.203891;10.505660;10.219262;19.435382;1.000000;0.739919;0.127050;0.346580;-0.022822;0.215773;0.098567;0.065386;0.034054;0.025002;0.010275;
815.440396;0.859491;0.821068;0.865294;0.902928;0.856919;0.849072;0.844295;0.830673;0.862174;0.862219;144.066441;10.553021;10.195562;19.416330;1.000000;0.739488;0.126927;0.346406;-0.022803;0.215663;0.098484;0.065353;0.034025;0.024989;0.010266;
815.479245;0.859157;0.820796;0.864998;0.902604;0.856631;0.848787;0.844012;0.830392;0.861824;0.861872;143.925813;10.603523;10.171394;19.396443;1.000000;0.739057;0.126804;0.346234;-0.022784;0.215554;0.098401;0.065320;0.033996;0.024977;0.010258;
815.518094;0.858824;0.820525;0.864703;0.902280;0.856343;0.848502;0.843728;0.830111;0.861475;0.861523;143.784328;10.654838;10.147280;19.376146;1.000000;0.738626;0.126681;0.346063;-0.022765;0.215446;0.098318;0.065287;0.033968;0.024964;0.010249;
815.556944;0.858490;0.820252;0.864405;0.901954;0.856053;0.848215;0.843442;0.829829;0.861125;0.861172;143.644320;10.704627;10.123738;19.355865;1.000000;0.738196;0.126558;0.345890;-0.022747;0.215336;0.098235;0.065254;0.033939;0.024952;0.010240;
815.595793;0.858156;0.819975;0.864104;0.901625;0.855759;0.847924;0.843154;0.829543;0.860776;0.860819;143.508044;10.750638;10.101257;19.336010;1.000000;0.737765;0.126434;0.345715;-0.022727;0.215226;0.098151;0.065220;0.033910;0.024939;0.010232;
815.634642;0.857821;0.819692;0.863799;0.901294;0.855461;0.847629;0.842860;0.829253;0.860427;0.860465;143.377558;10.790815;10.080272;19.316970;1.000000;0.737334;0.126311;0.345536;-0.022708;0.215113;0.098066;0.065186;0.033881;0.024926;0.010223;
815.673491;0.857486;0.819401;0.863488;0.900961;0.855157;0.847327;0.842560;0.828956;0.860078;0.860110;143.254655;10.823374;10.061149;19.299090;1.000000;0.736902;0.126188;0.345352;-0.022688;0.214998;0.097978;0.065151;0.033850;0.024912;0.010214;
